Artskonto;Omkostningssted;PSP-element;Profitcenter;Ordre;Debet/kredit;Beløb;Næste agent;Tekst;Betalingsart;Påligningsår;Betalingsmodtagernr.;Betalingsmodtagernr.kode;Ydelsesmodtagernr.;Ydelsesmodtagernr.kode;Ydelsesperiode fra;Ydelsesperiode til;Oplysningspligtnr.;Oplysningspligtmodtagernr.kode;Oplysningspligtkode;Netværk;Operation;Mængde;Mængdeenhed;Referencenøgle
90540000;;;;;Debet;130;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;;;;Kredit;34,5;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;34,5;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;;;;Kredit;73;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;73;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;;;;Kredit;5000;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;5000;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
79000000;;;;;Kredit;5575;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;5575;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;50;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;50;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
79000000;;;;;Kredit;40;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;40;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
91407041;;;;;Kredit;9701,38;;Overførsel 4000000000010802252;;;;;;;;;;;;;;;;
90540000;;;;;Debet;9701,38;;Overførsel 4000000000010802252;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;306;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;306;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;;;;Kredit;19;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;19;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;;;;Kredit;76;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;76;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;;;;Kredit;375;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;375;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
79000000;;;;;Kredit;600;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;600;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;15;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;15;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
95941300;;;;;Kredit;252;;Indtægter via MobilePay - Håndværksmuseet;;;;;;;;;;;;;;;;
90540000;;;;;Debet;252;;Indtægter via MobilePay - Håndværksmuseet;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;45;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;45;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
95941300;;;;;Kredit;3;;Indtægter via MobilePay - Kulturhuset;;;;;;;;;;;;;;;;
90540000;;;;;Debet;3;;Indtægter via MobilePay - Kulturhuset;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;70;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;70;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;14;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;14;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
91407041;;;;;Kredit;24959,34;;Overførsel 4000000000010702255;;;;;;;;;;;;;;;;
90540000;;;;;Debet;24959,34;;Overførsel 4000000000010702255;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;558;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;558;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;;;;Kredit;91;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;91;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;;;;Kredit;187,5;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;187,5;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;;;;Kredit;441;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;441;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;;;;Kredit;123;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;123;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;;;;Kredit;206;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;206;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;;;;Kredit;300;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;300;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
72000000;;;;;Kredit;54;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
90540000;;;;;Debet;54;;Indtægter via MobilePay (OnlinePOS);;;;;;;;;;;;;;;;
79000000;;;;;Kredit;750;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;750;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
79000000;;;;;Kredit;10;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;10;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;49;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;49;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;40;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;40;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;471;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;471;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;25;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;25;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;375;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;375;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;100;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;100;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;175;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;175;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;345;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;345;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90100011;;;;;Kredit;68,5;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;68,5;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;342;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;342;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;56;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;56;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;55;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;55;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;326;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;326;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
95932400;;;;;Kredit;315;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;315;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
95930008;;;;;Kredit;108;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;108;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
95930015;;;;;Kredit;3720;;Overførsel N54102770145;;;;;;;;;;;;;;;;
90540000;;;;;Debet;3720;;Overførsel N54102770145;;;;;;;;;;;;;;;;
91407040;;;;;Kredit;60966,76;;Overførsel N36549770379;;;;;;;;;;;;;;;;
90540000;;;;;Debet;60966,76;;Overførsel N36549770379;;;;;;;;;;;;;;;;
95950005;;;;;Kredit;8041,05;;Overførsel N27026770236;;;;;;;;;;;;;;;;
90540000;;;;;Debet;8041,05;;Overførsel N27026770236;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;168779,5;;P5908764988202502100000921091;;;;;;;;;;;;;;;;
90540000;;;;;Debet;168779,5;;P5908764988202502100000921091;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;10711;;P5908764988202502100000921090;;;;;;;;;;;;;;;;
90540000;;;;;Debet;10711;;P5908764988202502100000921090;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;52676,59;;P5908764988202502100000921089;;;;;;;;;;;;;;;;
90540000;;;;;Debet;52676,59;;P5908764988202502100000921089;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;1535;;P5908764988202502100000921088;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1535;;P5908764988202502100000921088;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;28844;;P5908764988202502100000921087;;;;;;;;;;;;;;;;
90540000;;;;;Debet;28844;;P5908764988202502100000921087;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;1977;;P5908764988202502100000921086;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1977;;P5908764988202502100000921086;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;150;;P5908764988202502100000921085;;;;;;;;;;;;;;;;
90540000;;;;;Debet;150;;P5908764988202502100000921085;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;150;;P5908764988202502100000921084;;;;;;;;;;;;;;;;
90540000;;;;;Debet;150;;P5908764988202502100000921084;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;100;;P5908764988202502100000921083;;;;;;;;;;;;;;;;
90540000;;;;;Debet;100;;P5908764988202502100000921083;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;1952,2;;P5908764988202502100000921082;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1952,2;;P5908764988202502100000921082;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;1952,2;;P5908764988202502100000921081;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1952,2;;P5908764988202502100000921081;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;124,94;;P5908764988202502100000921080;;;;;;;;;;;;;;;;
90540000;;;;;Debet;124,94;;P5908764988202502100000921080;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;57,62;;P5908764988202502100000921079;;;;;;;;;;;;;;;;
90540000;;;;;Debet;57,62;;P5908764988202502100000921079;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;20829,75;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;20829,75;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;16840;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;16840;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;22671;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;22671;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;7925;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;7925;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;12335,02;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;12335,02;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;3747,62;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;3747,62;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;21918,63;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;21918,63;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;22671;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;22671;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;20690;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;20690;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;15910,53;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;15910,53;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;12046,77;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;12046,77;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;39086,82;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;39086,82;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;6934;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;6934;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;22671;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;22671;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;21444,85;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;21444,85;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;43661,05;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;43661,05;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;22671;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;22671;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;27682,86;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;27682,86;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;20218,66;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;20218,66;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;2473,32;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;2473,32;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;7925;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;7925;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;75546,21;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;75546,21;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;18380,41;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;18380,41;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;68013;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;68013;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;40389;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;40389;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;35185,2;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;35185,2;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;20218,66;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;20218,66;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;2811,22;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;2811,22;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;18380,41;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;18380,41;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;20218,66;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;20218,66;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;45342;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;45342;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;24711,42;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;24711,42;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;19607,6;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;19607,6;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;22671;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;22671;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;20218,66;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;20218,66;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;300097,36;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;300097,36;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;22671;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;22671;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;62497,3;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;62497,3;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;22671;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;22671;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;20218,66;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;20218,66;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;7919,69;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;7919,69;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;22671;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;22671;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;85167,26;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;85167,26;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;14859;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;14859;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;22671;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;22671;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;20218,66;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;20218,66;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;31244,13;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;31244,13;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;19607,6;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;19607,6;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;41051,41;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;41051,41;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;21138,78;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;21138,78;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;53267;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;53267;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;18380,41;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;18380,41;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;39643,25;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;39643,25;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;20829,75;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;20829,75;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;42278,6;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;42278,6;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;20218,66;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;20218,66;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;20218,66;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;20218,66;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;22671;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;22671;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;12878;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;12878;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;22671;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;22671;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;21680;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;21680;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;19607,6;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;19607,6;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;2972;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;2972;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;22671;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;22671;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;44115,85;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;44115,85;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;22671;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;22671;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;16972,25;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;16972,25;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;110421;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;110421;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;51060;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;51060;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;32944,15;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;32944,15;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;20218,66;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;20218,66;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;18380,41;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;18380,41;;Indtægter via kontanter;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;57861,57;;Indtægter via kontanter;;;;;;;;;;;;;;;;
90540000;;;;;Debet;57861,57;;Indtægter via kontanter;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;378549,75;;P5908764988202502100000921005;;;;;;;;;;;;;;;;
90540000;;;;;Debet;378549,75;;P5908764988202502100000921005;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;4497;;P5908764988202502100000921004;;;;;;;;;;;;;;;;
90540000;;;;;Debet;4497;;P5908764988202502100000921004;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;475000;;P5908764988202502100000921003;;;;;;;;;;;;;;;;
90540000;;;;;Debet;475000;;P5908764988202502100000921003;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;4497;;P5908764988202502100000921002;;;;;;;;;;;;;;;;
90540000;;;;;Debet;4497;;P5908764988202502100000921002;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;5935,38;;P5908764988202502100000921001;;;;;;;;;;;;;;;;
90540000;;;;;Debet;5935,38;;P5908764988202502100000921001;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;2828;;Ekstra sæk Januar 20;;;;;;;;;;;;;;;;
90540000;;;;;Debet;2828;;Ekstra sæk Januar 20;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;4497;;P5908764988202502100000920999;;;;;;;;;;;;;;;;
90540000;;;;;Debet;4497;;P5908764988202502100000920999;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;17154;;P5908764988202502100000920998;;;;;;;;;;;;;;;;
90540000;;;;;Debet;17154;;P5908764988202502100000920998;;;;;;;;;;;;;;;;
95990009;;;;;Debet;9802,32;;P5908764988202502100000920997;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;9802,32;;P5908764988202502100000920997;;;;;;;;;;;;;;;;
95990009;;;;;Debet;910,74;;P5908764988202502100000920996;;;;;;;;;;;;;;;;
90540000;;;;;Kredit;910,74;;P5908764988202502100000920996;;;;;;;;;;;;;;;;
79000000;;;;;Kredit;80;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;80;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
79000000;;;;;Kredit;150;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;150;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;1;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
95930008;;;;;Kredit;324;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;324;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
79000000;;;;;Kredit;15;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;15;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
72000000;;;;;Kredit;76;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;76;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
95930008;;;;;Kredit;1593;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1593;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
79000000;;;;;Kredit;990,1;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;990,1;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
